Animal ID,Specimen,Family,Genus,Species,Date Collected,Positive,Bad Result,Plate Number,Plot ID,Easting,Northing,Sample Run,Collected By
848,Snail,Zonitidae,Zonitoides,arboreus,6/6/2018,FALSE,,22,2018-S848,513414,4803440,01:10,Anna Ullmann
849,Snail,Zonitidae,Zonitoides,arboreus,6/6/2018,FALSE,,22,2018-S849,513414,4803440,01:10,Anna Ullmann
850,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S850,513414,4803440,01:10,Anna Ullmann
851,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S851,513414,4803440,01:10,Anna Ullmann
852,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S852,513414,4803440,01:10,Anna Ullmann
853,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S853,513414,4803440,01:10,Anna Ullmann
854,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S854,513257,4803683,01:10,Anna Ullmann
855,Snail,Polygyridae,Mesodon,unknown,6/6/2018,FALSE,,23,2018-S855,513136,4803821,01:10,Anna Ullmann
856,Snail,Discidae,Anguispira,alternata,6/6/2018,FALSE,,23,2018-S856,510764,4803235,01:10,Emma Hurley
857,Slug,Agriolimacidae,Deroceras,unknown,6/6/2018,FALSE,,23,2018-S857,510764,4803235,01:10,Emma Hurley
858,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S858,510788,4803430,01:10,Anna Ullmann
859,Snail,Polygyridae,Mesodon,mitchellianus,6/6/2018,FALSE,,23,2018-S859,510323,4803658,01:10,Anna Ullmann
860,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S860,510323,4803658,01:10,Anna Ullmann
861,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S861,512022,4807420,01:10,Anna Ullmann
862,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S862,511927,4807527,01:10,Anna Ullmann
863,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S863,511721,4807653,01:10,Anna Ullmann
864,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S864,511721,4807653,01:10,Anna Ullmann
865,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S865,511516,4807471,01:10,Anna Ullmann
866,Snail,Discidae,Anguispira,alternata,6/6/2018,FALSE,,23,2018-S866,511421,4807302,01:10,Anna Ullmann
867,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S867,534627,4802282,01:10,Anna Ullmann
868,Snail,Oxychilidae,Oxychilus,draparnaudi,6/7/2018,FALSE,,23,2018-S868,534627,4802282,01:10,Anna Ullmann
869,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S869,534876,4802116,01:10,Anna Ullmann
870,Snail,Polygyridae,Mesodon,unknown,6/7/2018,FALSE,,23,2018-S870,534876,4802116,01:10,Anna Ullmann
871,Snail,Oxychilidae,Oxychilus,draparnaudi,6/7/2018,FALSE,,23,2018-S871,534876,4802116,01:10,Anna Ullmann
872,Slug,Arionidae,Arion,fasciatus,6/7/2018,FALSE,,23,2018-S872,537063,4802000,01:10,Emma Hurley
873,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S873,537102,4801987,01:10,Anna Ullmann
874,Slug,Arionidae,Arion,fasciatus,6/7/2018,FALSE,,23,2018-S874,537768,4801711,01:10,Anna Ullmann
875,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S875,537505,4801341,01:10,Anna Ullmann
876,Snail,Zonitidae,Mesomphix,friabilis,6/7/2018,FALSE,,23,2018-S876,537463,4801326,01:10,Anna Ullmann
877,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S877,537269,4801279,01:10,Anna Ullmann
878,Slug,Arionidae,Arion,fasciatus,6/7/2018,FALSE,,23,2018-S878,536809,4800539,01:10,Anna Ullmann
879,Slug,Arionidae,Arion,fasciatus,6/7/2018,FALSE,,23,2018-S879,536809,4800539,01:10,Anna Ullmann
880,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S880,536809,4800539,01:10,Anna Ullmann
881,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S881,536572,4800584,01:10,Anna Ullmann
882,Snail,Polygyridae,Triodopsis,tridentata,6/7/2018,FALSE,,23,2018-S882,536572,4800584,01:10,Anna Ullmann
883,Slug,Arionidae,Arion,fasciatus,6/7/2018,FALSE,,23,2018-S883,536298,4800183,01:10,Anna Ullmann
884,Snail,Polygyridae,Mesodon,sayanus,6/7/2018,FALSE,,23,2018-S884,536248,4800183,01:10,Anna Ullmann
885,Snail,Polygyridae,Triodopsis,albolabris,6/7/2018,FALSE,,23,2018-S885,536544,4799838,01:10,Anna Ullmann
886,Slug,Philomycidae,Philomycus,carolinianus,6/7/2018,FALSE,,23,2018-S886,536544,4799838,01:10,Anna Ullmann
887,Snail,Helicodiscidae,Helicodiscus,singleyanus,6/7/2018,FALSE,,23,2018-S887,536624,4799896,01:10,Anna Ullmann
888,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,23,2018-S888,510808,4803534,01:10,Anna Ullmann
889,Snail,Oxychilidae,Oxychilus,draparnaudi,6/8/2018,FALSE,,23,2018-S889,546758,4828502,01:10,Emma Hurley
890,Snail,Polygyridae,Triodopsis,denotata,6/8/2018,FALSE,,23,2018-S890,545952,4828201,01:10,Emma Hurley
891,Snail,Polygyridae,Triodopsis,tridentata,6/8/2018,FALSE,,23,2018-S891,548184,4826924,01:10,Emma Hurley
892,Snail,Polygyridae,Triodopsis,tridentata,6/8/2018,FALSE,,23,2018-S892,548577,4826368,01:10,Emma Hurley
893,Snail,Discidae,Anguispira,alternata,6/8/2018,FALSE,,23,2018-S893,548577,4826368,01:10,Emma Hurley
894,Snail,Discidae,Anguispira,alternata,6/8/2018,FALSE,,23,2018-S894,548577,4826368,01:10,Emma Hurley
895,Slug,Philomycidae,Pallifera,ohioensis,6/2/2018,FALSE,,23,2018-S895,549860,4940008,01:10,Emma Hurley
